# Field minima and maxima
# Time         	field          	min            	location(min)  	processor      	max            	location(max)  	processor      
1.81778        	alpha.water    	-5.13640766e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000275e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.82047        	p              	-2.10403749e+02	(8.90000000e-01 3.10000000e-01 6.50000000e-01)	1	5.57380418e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.82047        	p_rgh          	-7.84034865e+00	(7.70000000e-01 4.10000000e-01 6.30000000e-01)	1	6.85898970e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.82047        	U              	(-9.02032506e-01 -6.06667609e-01 -1.27347811e+00)	(3.10000000e-01 1.00000000e-02 4.70000000e-01)	0	(7.91506588e-01 1.31217167e+00 4.69428260e-01)	(3.30000000e-01 2.90000000e-01 5.90000000e-01)	0
1.82047        	alpha.water    	-5.06426777e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000275e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.82342        	p              	-1.90092646e+02	(8.90000000e-01 3.10000000e-01 6.30000000e-01)	1	5.56168880e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.82342        	p_rgh          	-8.70130024e+00	(7.50000000e-01 3.90000000e-01 6.30000000e-01)	1	6.85898987e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.82342        	U              	(-9.73140131e-01 -7.27077685e-01 -1.19514019e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(8.35099299e-01 1.91196946e+00 6.77628658e-01)	(3.30000000e-01 3.10000000e-01 7.10000000e-01)	0
1.82342        	alpha.water    	-6.76253613e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000274e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.82637        	p              	-1.86792912e+02	(8.90000000e-01 3.10000000e-01 6.30000000e-01)	1	5.54124992e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.82637        	p_rgh          	-8.94733154e+00	(7.50000000e-01 3.90000000e-01 6.30000000e-01)	1	6.85898875e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.82637        	U              	(-5.66452287e-01 -6.91719485e-01 -1.61807308e+00)	(3.30000000e-01 1.00000000e-02 4.70000000e-01)	0	(9.05776932e-01 1.86698867e+00 6.62317858e-01)	(3.30000000e-01 3.10000000e-01 7.10000000e-01)	0
1.82637        	alpha.water    	-6.55341197e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000272e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.82933        	p              	-1.75769254e+02	(8.90000000e-01 3.10000000e-01 6.30000000e-01)	1	5.52305201e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.82933        	p_rgh          	-8.45798526e+00	(7.50000000e-01 3.90000000e-01 6.30000000e-01)	1	6.85898691e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.82933        	U              	(-5.42348191e-01 -6.94733517e-01 -1.62305724e+00)	(3.30000000e-01 1.00000000e-02 4.70000000e-01)	0	(9.64348964e-01 1.80020119e+00 6.51361756e-01)	(3.30000000e-01 3.10000000e-01 7.10000000e-01)	0
1.82933        	alpha.water    	-6.48804808e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000270e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.83228        	p              	-1.64007365e+02	(4.10000000e-01 2.70000000e-01 4.90000000e-01)	0	5.50457805e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.83228        	p_rgh          	-8.80140160e+00	(7.50000000e-01 4.10000000e-01 6.30000000e-01)	1	6.85898487e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.83228        	U              	(-8.06975904e-01 -6.33697224e-01 -1.30356649e+00)	(3.10000000e-01 1.00000000e-02 4.70000000e-01)	0	(8.22322449e-01 1.64924401e+00 6.51779545e-01)	(3.30000000e-01 2.90000000e-01 5.90000000e-01)	0
1.83228        	alpha.water    	-7.60415785e-07	(0.00000000e+00 3.90000000e-01 6.30000000e-01)	0	1.00000269e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.83523        	p              	-1.56185464e+02	(9.30000000e-01 2.90000000e-01 4.90000000e-01)	1	5.48593268e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.83523        	p_rgh          	-8.40891740e+00	(7.50000000e-01 4.10000000e-01 6.30000000e-01)	1	6.85898267e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.83523        	U              	(-7.82375355e-01 -6.40818858e-01 -1.30697527e+00)	(3.10000000e-01 1.00000000e-02 4.70000000e-01)	0	(8.28543715e-01 1.70110356e+00 6.94769881e-01)	(3.30000000e-01 2.90000000e-01 5.90000000e-01)	0
1.83523        	alpha.water    	-8.97568843e-07	(0.00000000e+00 3.90000000e-01 6.30000000e-01)	0	1.00000266e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.83819        	p              	-1.52702876e+02	(9.30000000e-01 2.90000000e-01 4.90000000e-01)	1	5.46863291e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.83819        	p_rgh          	-7.97120690e+00	(7.50000000e-01 4.10000000e-01 6.30000000e-01)	1	6.85898028e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.83819        	U              	(-7.57867555e-01 -6.47827490e-01 -1.30893061e+00)	(3.10000000e-01 1.00000000e-02 4.70000000e-01)	0	(1.04607233e+00 2.97038601e+00 7.48636734e-01)	(3.50000000e-01 2.70000000e-01 6.90000000e-01)	0
1.83819        	alpha.water    	-9.78628051e-07	(0.00000000e+00 3.90000000e-01 6.30000000e-01)	0	1.00000266e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.84114        	p              	-1.49005142e+02	(9.30000000e-01 2.90000000e-01 4.90000000e-01)	1	5.45108883e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.84114        	p_rgh          	-7.18060635e+00	(7.50000000e-01 4.10000000e-01 6.30000000e-01)	1	6.85897827e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.84114        	U              	(-7.33466085e-01 -6.54552604e-01 -1.30939651e+00)	(3.10000000e-01 1.00000000e-02 4.70000000e-01)	0	(1.02778939e+00 1.62305449e+00 5.62741777e-01)	(3.30000000e-01 3.10000000e-01 5.90000000e-01)	0
1.84114        	alpha.water    	-8.73288161e-07	(0.00000000e+00 3.90000000e-01 6.30000000e-01)	0	1.00000265e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.84409        	p              	-1.47293342e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.43272697e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.84409        	p_rgh          	-6.65786293e+00	(7.50000000e-01 4.30000000e-01 6.30000000e-01)	1	6.85897570e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.84409        	U              	(-8.06326971e-01 -7.85200433e-01 -1.19640822e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(1.04251245e+00 1.68728220e+00 5.90842836e-01)	(3.30000000e-01 3.10000000e-01 5.90000000e-01)	0
1.84409        	alpha.water    	-9.21115698e-07	(0.00000000e+00 3.90000000e-01 6.30000000e-01)	0	1.00000264e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.84705        	p              	-1.43104664e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.41302656e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.84705        	p_rgh          	-6.33516079e+00	(7.50000000e-01 4.30000000e-01 6.30000000e-01)	1	6.85897299e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.84705        	U              	(-7.83000215e-01 -7.89142719e-01 -1.19071435e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(8.87375145e-01 2.96029445e+00 9.16018255e-01)	(3.50000000e-01 2.70000000e-01 6.90000000e-01)	0
1.84705        	alpha.water    	-8.56062383e-07	(0.00000000e+00 3.90000000e-01 6.30000000e-01)	0	1.00000264e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.85           	p              	-1.44348911e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.39238810e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.85           	p_rgh          	-5.97888867e+00	(7.50000000e-01 4.30000000e-01 6.30000000e-01)	1	6.85897133e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.85           	U              	(-7.59732224e-01 -7.91758698e-01 -1.18343080e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(8.96028211e-01 2.63275787e+00 1.02852577e+00)	(3.50000000e-01 3.10000000e-01 7.10000000e-01)	0
1.85           	alpha.water    	-7.76692659e-07	(0.00000000e+00 3.90000000e-01 6.30000000e-01)	0	1.00000264e+00	(5.30000000e-01 3.00000000e-02 3.00000000e-02)	0
1.85313        	p              	-1.43811995e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.37390039e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.85313        	p_rgh          	-6.49872318e+00	(7.30000000e-01 4.10000000e-01 6.30000000e-01)	1	6.85897022e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.85313        	U              	(-7.35783983e-01 -7.93309057e-01 -1.17444556e+00)	(3.10000000e-01 1.00000000e-02 4.90000000e-01)	0	(8.87712343e-01 2.57898242e+00 1.04989888e+00)	(3.50000000e-01 3.10000000e-01 7.10000000e-01)	0
1.85313        	alpha.water    	-9.15765862e-07	(0.00000000e+00 4.70000000e-01 5.10000000e-01)	0	1.00000264e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.85647        	p              	-1.40441723e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.35295071e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.85647        	p_rgh          	-6.30094827e+00	(7.30000000e-01 4.10000000e-01 6.30000000e-01)	1	6.85897114e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.85647        	U              	(-4.07081403e-01 -1.09704827e+00 -7.80114382e-01)	(3.10000000e-01 3.30000000e-01 3.10000000e-01)	0	(1.39060622e+00 1.46381602e+00 9.52157066e-01)	(7.50000000e-01 3.70000000e-01 6.10000000e-01)	1
1.85647        	alpha.water    	-1.26156891e-06	(3.00000000e-02 4.70000000e-01 5.10000000e-01)	0	1.00000265e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.8601         	p              	-1.36032093e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.33268985e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.8601         	p_rgh          	-5.58674506e+00	(7.30000000e-01 4.10000000e-01 6.30000000e-01)	1	6.85897140e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.8601         	U              	(-4.07827212e-01 -1.06747547e+00 -8.01906988e-01)	(3.10000000e-01 3.30000000e-01 3.10000000e-01)	0	(1.11799384e+00 1.52444723e+00 6.62751672e-01)	(3.30000000e-01 3.10000000e-01 5.90000000e-01)	0
1.8601         	alpha.water    	-2.01730499e-06	(0.00000000e+00 3.90000000e-01 6.50000000e-01)	0	1.00000266e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.86373        	p              	-1.33036454e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.30810139e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.86373        	p_rgh          	-5.37824180e+00	(7.30000000e-01 4.30000000e-01 6.30000000e-01)	1	6.85897364e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.86373        	U              	(-7.22755078e-01 -8.68690267e-01 -7.62875684e-01)	(3.10000000e-01 1.00000000e-02 5.10000000e-01)	0	(1.36449114e+00 1.30433674e+00 1.74019866e+00)	(7.50000000e-01 4.10000000e-01 6.10000000e-01)	1
1.86373        	alpha.water    	-2.22562699e-06	(0.00000000e+00 3.90000000e-01 6.50000000e-01)	0	1.00000267e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.86735        	p              	-1.28420296e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.28479597e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.86735        	p_rgh          	-5.30694284e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85897729e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.86735        	U              	(-4.55193698e-01 -4.53184447e-01 -1.33220625e+00)	(4.50000000e-01 2.70000000e-01 2.90000000e-01)	0	(1.17111573e+00 1.32059450e+00 6.26380087e-01)	(3.30000000e-01 3.10000000e-01 5.90000000e-01)	0
1.86735        	alpha.water    	-2.04812046e-06	(0.00000000e+00 3.70000000e-01 7.10000000e-01)	0	1.00000267e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.87098        	p              	-1.23121193e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.26527913e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.87098        	p_rgh          	-6.10512581e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85897845e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.87098        	U              	(-7.24804987e-01 -8.08464355e-01 -6.29192798e-01)	(2.70000000e-01 3.50000000e-01 3.10000000e-01)	0	(1.45038701e+00 1.90114421e+00 8.46352729e-01)	(7.30000000e-01 3.90000000e-01 6.30000000e-01)	1
1.87098        	alpha.water    	-9.59870658e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000264e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.87461        	p              	-1.16187624e+02	(9.30000000e-01 3.10000000e-01 5.10000000e-01)	1	5.24850899e+03	(3.70000000e-01 0.00000000e+00 5.30000000e-01)	0
1.87461        	p_rgh          	-6.54607284e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85898010e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.87461        	U              	(-2.62981204e-01 -9.40886690e-01 -1.03270580e+00)	(4.50000000e-01 2.70000000e-01 2.90000000e-01)	0	(7.55265088e-01 2.38012196e+00 1.23321136e+00)	(3.50000000e-01 3.10000000e-01 7.10000000e-01)	0
1.87461        	alpha.water    	-9.41764728e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000267e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.87824        	p              	-1.08990008e+02	(4.10000000e-01 2.90000000e-01 4.90000000e-01)	0	5.25597874e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.87824        	p_rgh          	-7.23351045e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85897938e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.87824        	U              	(-4.58664418e-01 -6.76287769e-01 -1.19336812e+00)	(3.10000000e-01 1.00000000e-02 4.70000000e-01)	0	(1.37941165e+00 1.16654923e+00 9.79342908e-01)	(7.30000000e-01 4.30000000e-01 6.10000000e-01)	1
1.87824        	alpha.water    	-9.08281026e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000269e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.88186        	p              	-1.19349535e+02	(4.70000000e-01 1.70000000e-01 9.30000000e-01)	1	5.27144976e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.88186        	p_rgh          	-7.55925364e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85898119e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.88186        	U              	(-3.12511026e-01 -9.48081986e-01 -8.14578409e-01)	(4.30000000e-01 2.50000000e-01 3.10000000e-01)	0	(1.50896423e+00 1.67724225e+00 9.21827814e-01)	(7.30000000e-01 3.90000000e-01 6.30000000e-01)	1
1.88186        	alpha.water    	-8.76518583e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000271e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.88549        	p              	-1.29773937e+02	(4.70000000e-01 1.70000000e-01 9.30000000e-01)	1	5.28849960e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.88549        	p_rgh          	-8.37436904e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85898440e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.88549        	U              	(-6.52672530e-01 -1.99731567e+00 -1.44680899e-01)	(1.30000000e-01 3.50000000e-01 3.00000000e-02)	0	(1.50674686e+00 1.59959366e+00 9.34771344e-01)	(7.30000000e-01 3.90000000e-01 6.30000000e-01)	1
1.88549        	alpha.water    	-8.44816251e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000273e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.88912        	p              	-1.39997839e+02	(4.70000000e-01 1.70000000e-01 9.30000000e-01)	1	5.30525623e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.88912        	p_rgh          	-9.67811613e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85898958e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.88912        	U              	(-7.22380152e-01 -2.01048357e+00 -1.50629646e-01)	(1.30000000e-01 3.50000000e-01 3.00000000e-02)	0	(1.50041529e+00 1.53146959e+00 9.36843026e-01)	(7.30000000e-01 3.90000000e-01 6.30000000e-01)	1
1.88912        	alpha.water    	-8.10361695e-07	(0.00000000e+00 6.90000000e-01 4.70000000e-01)	3	1.00000275e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.89275        	p              	-1.54664739e+02	(8.10000000e-01 2.70000000e-01 7.30000000e-01)	1	5.32108282e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.89275        	p_rgh          	-1.02653753e+01	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85899514e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.89275        	U              	(-7.90437296e-01 -1.97603572e+00 -1.46178858e-01)	(1.30000000e-01 3.50000000e-01 3.00000000e-02)	0	(1.49375366e+00 1.46491798e+00 9.35976659e-01)	(7.30000000e-01 3.90000000e-01 6.30000000e-01)	1
1.89275        	alpha.water    	-1.77389094e-06	(0.00000000e+00 3.70000000e-01 2.50000000e-01)	0	1.00000277e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.89637        	p              	-1.70039389e+02	(8.10000000e-01 2.70000000e-01 7.30000000e-01)	1	5.34265210e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.89637        	p_rgh          	-1.04993459e+01	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85899993e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.89637        	U              	(-8.53471046e-01 -1.89551096e+00 -1.34546489e-01)	(1.30000000e-01 3.50000000e-01 3.00000000e-02)	0	(1.47261205e+00 1.39630922e+00 9.35486691e-01)	(7.30000000e-01 3.90000000e-01 6.30000000e-01)	1
1.89637        	alpha.water    	-8.32047616e-07	(3.00000000e-02 6.90000000e-01 7.30000000e-01)	3	1.00000278e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.9            	p              	-1.84582676e+02	(8.10000000e-01 2.70000000e-01 7.30000000e-01)	1	5.36516692e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.9            	p_rgh          	-1.09395096e+01	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85900463e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.9            	U              	(-3.55424457e-01 -9.82108087e-01 -9.61419674e-01)	(4.50000000e-01 2.70000000e-01 2.70000000e-01)	0	(1.44000296e+00 1.32814372e+00 1.18337798e+00)	(7.30000000e-01 4.10000000e-01 6.30000000e-01)	1
1.9            	alpha.water    	-2.21143667e-06	(0.00000000e+00 3.70000000e-01 2.50000000e-01)	0	1.00000281e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.90385        	p              	-1.88439956e+02	(8.10000000e-01 2.70000000e-01 7.30000000e-01)	1	5.39816665e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.90385        	p_rgh          	-1.01670205e+01	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85900760e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.90385        	U              	(-3.06491976e-01 -1.06886496e+00 -8.95876725e-01)	(4.50000000e-01 2.70000000e-01 2.70000000e-01)	0	(1.20284208e+00 1.39714650e+00 6.12887907e-01)	(3.30000000e-01 3.10000000e-01 7.10000000e-01)	0
1.90385        	alpha.water    	-9.85011469e-07	(3.00000000e-02 6.90000000e-01 7.30000000e-01)	3	1.00000281e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.90769        	p              	-1.92908956e+02	(8.10000000e-01 2.70000000e-01 7.30000000e-01)	1	5.41779524e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.90769        	p_rgh          	-8.72623228e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85900807e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.90769        	U              	(-4.62287203e-01 -1.43586587e+00 -1.40382863e-01)	(1.10000000e-01 3.50000000e-01 3.00000000e-02)	0	(1.40700444e+00 1.85275911e+00 1.16482889e+00)	(7.30000000e-01 4.10000000e-01 6.50000000e-01)	1
1.90769        	alpha.water    	-1.20041155e-06	(3.00000000e-02 6.90000000e-01 7.30000000e-01)	3	1.00000284e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.91154        	p              	-1.96322610e+02	(7.90000000e-01 2.70000000e-01 7.30000000e-01)	1	5.42580801e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.91154        	p_rgh          	-5.94467923e+00	(3.70000000e-01 3.10000000e-01 7.10000000e-01)	0	6.85901014e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.91154        	U              	(-5.39526021e-01 -1.34147930e+00 -1.47227695e-01)	(1.10000000e-01 3.50000000e-01 3.00000000e-02)	0	(1.09542036e+00 1.56170913e+00 5.91332946e-01)	(3.30000000e-01 3.10000000e-01 7.10000000e-01)	0
1.91154        	alpha.water    	-1.22041157e-06	(3.00000000e-02 6.90000000e-01 7.30000000e-01)	3	1.00000281e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.91538        	p              	-1.97563057e+02	(7.90000000e-01 2.70000000e-01 7.30000000e-01)	1	5.44105795e+03	(3.90000000e-01 0.00000000e+00 5.50000000e-01)	0
1.91538        	p_rgh          	-4.87016752e+00	(7.10000000e-01 3.90000000e-01 6.70000000e-01)	1	6.85901168e+03	(0.00000000e+00 6.90000000e-01 6.70000000e-01)	3
1.91538        	U              	(-6.11377631e-01 -1.28952716e+00 -6.12076567e-01)	(2.50000000e-01 3.30000000e-01 3.50000000e-01)	0	(1.73829457e+00 1.64310691e+00 6.94248217e-01)	(7.10000000e-01 4.10000000e-01 6.50000000e-01)	1
1.91538        	alpha.water    	-1.38185855e-06	(6.50000000e-01 2.90000000e-01 2.50000000e-01)	1	1.00000284e+00	(5.10000000e-01 3.00000000e-02 3.00000000e-02)	0
1.91923        	p              	-2.00583498e+02	(7.90000000e-01 2.70000000e-01 7.30000000e-01)	1	5.48599167e+03	(3.90000000e-01 0.00000000e+00 5.70000000e-01)	0
